scorer,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000
bodyparts,pupil1,pupil1,pupil1,pupil2,pupil2,pupil2,pupil3,pupil3,pupil3,pupil4,pupil4,pupil4,eyelid,eyelid,eyelid
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1261,343.76849365234375,150.73223876953125,1.0,354.1390380859375,175.25181579589844,1.0,357.60272216796875,157.75149536132812,1.0,340.62481689453125,166.8787841796875,1.0,305.7030944824219,133.39694213867188,1.0
1262,344.054443359375,149.10641479492188,1.0,355.0767517089844,174.60325622558594,1.0,358.4856872558594,156.5599365234375,1.0,341.304931640625,167.0805206298828,1.0,305.43939208984375,133.62432861328125,1.0
1263,343.9026184082031,149.7770233154297,1.0,355.0543518066406,174.62600708007812,1.0,358.43499755859375,156.85916137695312,1.0,341.9162292480469,167.32611083984375,1.0,305.734619140625,132.38768005371094,1.0
1264,344.5652160644531,150.1186065673828,1.0,354.76971435546875,175.52679443359375,1.0,358.7613525390625,156.8274383544922,1.0,341.65130615234375,167.2178497314453,1.0,305.10015869140625,134.0422821044922,1.0
1265,344.57666015625,150.1334228515625,1.0,354.7937316894531,174.60733032226562,1.0,358.2944641113281,156.54156494140625,1.0,341.69854736328125,167.03359985351562,1.0,305.1026306152344,132.91635131835938,1.0
1266,343.63037109375,149.07493591308594,1.0,355.23016357421875,175.42588806152344,1.0,358.1048583984375,156.8752899169922,1.0,341.1607971191406,166.72607421875,1.0,304.84375,133.05650329589844,1.0
1267,343.4739685058594,149.43399047851562,1.0,354.91998291015625,175.49179077148438,1.0,357.72467041015625,157.08282470703125,1.0,341.19720458984375,167.534423828125,1.0,303.7740783691406,133.66897583007812,1.0
1268,342.31121826171875,148.67774963378906,1.0,354.30340576171875,174.9590301513672,1.0,357.45953369140625,156.36056518554688,1.0,340.11041259765625,167.68373107910156,1.0,305.567138671875,131.7079620361328,1.0
1269,342.25,148.6349639892578,1.0,354.2263488769531,174.43177795410156,1.0,357.9832458496094,156.3900146484375,1.0,339.7145080566406,167.27467346191406,1.0,304.1622314453125,133.3313751220703,1.0
1270,342.3804931640625,147.751708984375,1.0,355.2984619140625,175.11190795898438,1.0,359.2049865722656,156.07606506347656,1.0,340.1121520996094,167.5738525390625,1.0,304.1783447265625,133.0901336669922,1.0
1271,347.51959228515625,147.1413116455078,1.0,358.5454406738281,175.1228790283203,1.0,363.0840759277344,155.0663604736328,1.0,344.334228515625,166.7179718017578,1.0,308.5640563964844,132.0220489501953,1.0
1272,346.1990051269531,149.45701599121094,1.0,357.3078918457031,175.97975158691406,1.0,361.2592468261719,156.27749633789062,1.0,343.03228759765625,167.69606018066406,1.0,308.3253479003906,131.45997619628906,1.0
1273,349.19024658203125,147.929931640625,1.0,359.3016357421875,174.3680419921875,1.0,363.8522644042969,155.55224609375,1.0,346.0494689941406,166.48231506347656,1.0,310.9093933105469,130.02085876464844,1.0
1274,344.814208984375,149.6826934814453,1.0,356.0763244628906,175.3738250732422,1.0,360.1190185546875,156.71871948242188,1.0,341.62005615234375,167.71536254882812,1.0,306.20172119140625,133.90992736816406,1.0
1275,343.3991394042969,148.63719177246094,1.0,355.20068359375,175.2271270751953,1.0,358.4833679199219,156.38027954101562,1.0,341.0001525878906,167.3739013671875,1.0,304.779296875,133.49365234375,1.0
1276,343.4085693359375,148.46319580078125,1.0,354.9480895996094,175.10989379882812,1.0,358.616943359375,156.46351623535156,1.0,341.1476745605469,167.44845581054688,1.0,305.2492370605469,132.98667907714844,1.0
1277,343.39984130859375,148.83021545410156,1.0,354.2164306640625,175.10272216796875,1.0,358.0826110839844,157.09303283691406,1.0,340.7700500488281,168.14395141601562,1.0,305.59149169921875,133.018798828125,1.0
1278,342.36260986328125,149.31468200683594,1.0,354.2900085449219,175.25518798828125,1.0,357.478759765625,156.8294677734375,1.0,340.5849304199219,167.6486358642578,1.0,304.7988586425781,131.814208984375,1.0
1279,342.0195617675781,149.0113067626953,1.0,353.8721923828125,174.63381958007812,1.0,356.7388916015625,156.28456115722656,1.0,339.8580017089844,167.21908569335938,1.0,305.28887939453125,131.72084045410156,1.0
1280,341.7469177246094,148.86732482910156,1.0,353.9891662597656,174.36546325683594,1.0,357.1090087890625,155.83729553222656,1.0,340.2752685546875,166.9026336669922,1.0,304.74066162109375,131.57215881347656,1.0
1281,341.47698974609375,148.9000701904297,1.0,353.76898193359375,174.88134765625,1.0,356.6961669921875,156.3633575439453,1.0,339.21319580078125,167.25283813476562,1.0,304.71343994140625,132.32127380371094,1.0
1282,341.0271911621094,148.482666015625,1.0,353.8669128417969,174.69081115722656,1.0,356.7001647949219,156.0417938232422,1.0,339.117919921875,167.32313537597656,1.0,304.959716796875,131.7362823486328,1.0
1283,340.9585266113281,148.52969360351562,1.0,353.8831787109375,174.71612548828125,1.0,357.0167541503906,155.7733917236328,1.0,338.9659729003906,167.3589630126953,1.0,305.60406494140625,131.77212524414062,1.0
1284,341.0416259765625,148.65878295898438,1.0,353.5859680175781,174.92645263671875,1.0,356.4206848144531,156.0758056640625,1.0,338.76141357421875,167.10787963867188,1.0,305.0425720214844,131.7042694091797,1.0
1285,341.3382263183594,148.60113525390625,1.0,353.4713134765625,175.04588317871094,1.0,356.49627685546875,156.392578125,1.0,339.0003356933594,167.30393981933594,1.0,304.09197998046875,132.51132202148438,1.0
1286,341.26300048828125,148.51239013671875,1.0,353.53570556640625,174.4147186279297,1.0,356.5745849609375,156.42431640625,1.0,338.66705322265625,167.0220947265625,1.0,304.822021484375,131.6103057861328,1.0
1287,341.23419189453125,149.3861083984375,1.0,353.35064697265625,174.8539581298828,1.0,356.280517578125,156.4835662841797,1.0,338.7012939453125,167.37216186523438,1.0,305.37921142578125,132.1253204345703,1.0
1288,341.4981384277344,149.37313842773438,1.0,353.5511779785156,174.63284301757812,1.0,356.060791015625,156.33016967773438,1.0,339.2802429199219,166.9038543701172,1.0,305.2229919433594,130.82681274414062,1.0
1289,341.1991271972656,149.36822509765625,1.0,353.4016418457031,174.77732849121094,1.0,355.6805419921875,156.54598999023438,1.0,338.8729553222656,167.35450744628906,1.0,305.63897705078125,131.86415100097656,1.0
1290,341.4704895019531,149.12002563476562,1.0,353.28228759765625,174.53187561035156,1.0,355.799560546875,156.28073120117188,1.0,339.26171875,166.85244750976562,1.0,304.4543151855469,131.61184692382812,1.0
1291,341.1999816894531,149.19097900390625,1.0,353.4704284667969,174.5281524658203,1.0,355.9632568359375,156.63204956054688,1.0,339.07611083984375,166.97515869140625,1.0,304.197265625,132.20689392089844,1.0
1292,342.04351806640625,149.20008850097656,1.0,353.5997009277344,174.3025360107422,1.0,355.86639404296875,156.80145263671875,1.0,339.2343444824219,166.8087615966797,1.0,303.37603759765625,133.40255737304688,1.0
1293,342.3672790527344,149.73220825195312,1.0,353.5624694824219,174.34805297851562,1.0,356.3218078613281,157.00848388671875,1.0,338.9826965332031,166.58387756347656,1.0,305.3262634277344,132.60910034179688,1.0
1294,341.8057556152344,149.71507263183594,1.0,352.9933166503906,174.25257873535156,1.0,355.6307067871094,156.855712890625,1.0,338.8987121582031,166.29779052734375,1.0,304.99609375,131.96469116210938,1.0
1295,342.1872863769531,149.5946807861328,1.0,352.9695739746094,174.36000061035156,1.0,355.6057434082031,157.16824340820312,1.0,339.3618469238281,165.87371826171875,1.0,304.9078674316406,132.89126586914062,1.0
1296,341.4644470214844,149.409423828125,1.0,352.8908996582031,174.3658905029297,1.0,355.6394348144531,156.88865661621094,1.0,338.5010681152344,166.57196044921875,1.0,303.98455810546875,133.67379760742188,1.0
1297,341.302490234375,150.22987365722656,1.0,352.8349304199219,174.5386962890625,1.0,355.3069763183594,157.04592895507812,1.0,338.797119140625,166.63153076171875,1.0,304.88153076171875,131.6325225830078,1.0
1298,341.1702880859375,149.53187561035156,1.0,352.78765869140625,174.39517211914062,1.0,355.38751220703125,156.98361206054688,1.0,338.0768737792969,166.63624572753906,1.0,304.70050048828125,132.5325927734375,1.0
1299,341.1202392578125,149.5218505859375,1.0,352.73004150390625,174.58892822265625,1.0,355.4978332519531,156.88294982910156,1.0,338.5319519042969,166.80735778808594,1.0,304.0498352050781,132.9263153076172,1.0
1300,341.5815734863281,150.06863403320312,1.0,352.7464904785156,174.35719299316406,1.0,355.3707580566406,156.73670959472656,1.0,338.6943359375,166.51141357421875,1.0,304.75018310546875,131.7591552734375,1.0
1301,341.1978759765625,149.98377990722656,1.0,352.8893737792969,174.5435791015625,1.0,355.5497741699219,156.9206085205078,1.0,338.68023681640625,167.10084533691406,1.0,304.45135498046875,132.03921508789062,1.0
1302,341.53564453125,149.56533813476562,1.0,353.1705627441406,174.8950958251953,1.0,355.82122802734375,157.10220336914062,1.0,338.5295104980469,166.87705993652344,1.0,304.39117431640625,132.79713439941406,1.0
1303,341.41583251953125,149.8057861328125,1.0,352.8590087890625,174.65182495117188,1.0,355.3872375488281,156.90065002441406,1.0,338.71484375,167.2547149658203,1.0,304.23602294921875,131.9936981201172,1.0
1304,341.0019836425781,149.5146942138672,1.0,352.8453063964844,175.0932159423828,1.0,355.4189758300781,156.8431854248047,1.0,338.3143310546875,166.9969482421875,1.0,303.9230651855469,133.0969696044922,1.0
1305,341.13427734375,149.40948486328125,1.0,352.9049987792969,174.8656463623047,1.0,355.3475646972656,156.87948608398438,1.0,338.1358947753906,167.37872314453125,1.0,304.0114440917969,133.0265655517578,1.0
1306,341.0646667480469,148.9225616455078,1.0,352.9022521972656,174.74832153320312,1.0,355.5575866699219,156.6787567138672,1.0,338.38214111328125,167.14137268066406,1.0,302.9812316894531,132.79417419433594,1.0
1307,340.970458984375,149.31661987304688,1.0,352.9790344238281,174.40420532226562,1.0,355.9577331542969,156.53134155273438,1.0,338.741943359375,166.87684631347656,1.0,303.8209228515625,131.6796417236328,1.0
1308,340.9268798828125,149.47438049316406,1.0,353.1371765136719,174.93890380859375,1.0,355.8670349121094,156.61190795898438,1.0,338.5557861328125,167.1837158203125,1.0,304.7300109863281,132.5001220703125,1.0
1309,341.2837219238281,149.29466247558594,1.0,352.747802734375,174.97964477539062,1.0,355.71319580078125,156.9077606201172,1.0,338.6545104980469,167.0383758544922,1.0,304.3431701660156,132.0732421875,1.0
1310,340.9772644042969,149.98031616210938,1.0,352.6371154785156,174.78115844726562,1.0,355.1747741699219,156.64463806152344,1.0,338.42034912109375,166.99838256835938,1.0,304.2281188964844,132.26065063476562,1.0
1311,341.44903564453125,149.4333038330078,1.0,352.907958984375,174.29367065429688,1.0,355.6998596191406,156.50111389160156,1.0,338.9382019042969,166.88739013671875,1.0,305.3197021484375,131.60926818847656,1.0
1312,341.318115234375,150.0665283203125,1.0,352.6306457519531,175.39329528808594,1.0,356.3165588378906,157.94908142089844,1.0,338.5110168457031,167.15171813964844,1.0,304.7762756347656,132.1904754638672,1.0
1313,341.2964172363281,150.193115234375,1.0,352.30096435546875,174.64105224609375,1.0,354.97674560546875,156.67674255371094,1.0,338.4432678222656,166.97625732421875,1.0,305.1626892089844,132.09036254882812,1.0
1314,341.0290222167969,149.40037536621094,1.0,352.534423828125,175.05531311035156,1.0,355.4840087890625,156.6741943359375,1.0,338.73175048828125,167.1667938232422,1.0,304.2524108886719,131.75912475585938,1.0
1315,341.08905029296875,149.23355102539062,1.0,352.5901794433594,174.16403198242188,1.0,355.19207763671875,156.14419555664062,1.0,338.3848571777344,167.0270538330078,1.0,304.43585205078125,131.06642150878906,1.0
1316,341.1958312988281,149.91331481933594,1.0,352.6773986816406,174.74339294433594,1.0,355.48004150390625,156.7980194091797,1.0,338.5932922363281,167.0328826904297,1.0,304.514892578125,132.38453674316406,1.0
1317,341.1627502441406,149.63580322265625,1.0,352.7002868652344,174.9281005859375,1.0,355.80596923828125,156.7722930908203,1.0,338.6969299316406,167.12753295898438,1.0,304.67547607421875,131.37606811523438,1.0
1318,341.44000244140625,149.2002410888672,1.0,352.6710510253906,174.5567626953125,1.0,355.7276916503906,156.61474609375,1.0,338.9019470214844,166.9627685546875,1.0,305.07269287109375,131.83494567871094,1.0
1319,341.390380859375,149.31712341308594,1.0,353.0424499511719,175.13018798828125,1.0,356.3794250488281,156.64906311035156,1.0,338.5070495605469,166.99095153808594,1.0,304.68798828125,131.7171630859375,1.0
1320,341.6095886230469,149.7737579345703,1.0,352.9655456542969,174.64431762695312,1.0,355.5962219238281,157.0022430419922,1.0,338.59619140625,166.66586303710938,1.0,304.1824951171875,132.11090087890625,1.0
1321,341.207763671875,149.19769287109375,1.0,352.7611999511719,174.84515380859375,1.0,355.6463317871094,156.47747802734375,1.0,338.50262451171875,167.05564880371094,1.0,304.32794189453125,132.64706420898438,1.0
1322,341.2750244140625,149.44119262695312,1.0,352.87347412109375,175.4120635986328,1.0,355.68939208984375,157.06300354003906,1.0,338.2691345214844,167.2288360595703,1.0,304.5582580566406,132.85496520996094,1.0
1323,341.8851623535156,149.96401977539062,1.0,353.33343505859375,174.800537109375,1.0,355.8978576660156,156.99169921875,1.0,339.00732421875,166.77516174316406,1.0,304.8269348144531,131.80484008789062,1.0
1324,341.7993469238281,150.84056091308594,1.0,352.4932556152344,175.00238037109375,1.0,355.92376708984375,157.5923309326172,1.0,338.62554931640625,167.0068359375,1.0,304.8703308105469,132.38111877441406,1.0
1325,342.82183837890625,148.9723358154297,1.0,354.0038757324219,174.77540588378906,1.0,356.8667907714844,156.91311645507812,1.0,339.9944152832031,166.8781280517578,1.0,305.9450988769531,132.84104919433594,1.0
1326,342.8951416015625,149.33352661132812,1.0,353.99285888671875,174.22227478027344,1.0,356.4481201171875,156.77203369140625,1.0,339.9505920410156,166.5234832763672,1.0,304.9790954589844,132.50421142578125,1.0
1327,341.67913818359375,149.0855255126953,1.0,353.4568786621094,174.47056579589844,1.0,356.5384826660156,156.6927947998047,1.0,339.0312805175781,166.74636840820312,1.0,305.2329406738281,132.25390625,1.0
1328,342.2372131347656,149.0340576171875,1.0,353.769775390625,174.7522430419922,1.0,356.728271484375,156.51683044433594,1.0,339.3190612792969,166.80850219726562,1.0,305.2904357910156,131.70449829101562,1.0
1329,341.3569030761719,149.24655151367188,1.0,353.76873779296875,174.62326049804688,1.0,356.0686950683594,156.34115600585938,1.0,338.90704345703125,167.0841522216797,1.0,303.6919250488281,133.3885955810547,1.0
1330,341.5225830078125,149.2923583984375,1.0,353.63232421875,174.56114196777344,1.0,356.29498291015625,156.3520965576172,1.0,338.7084045410156,166.9644775390625,1.0,304.7394104003906,131.98910522460938,1.0
1331,341.7585754394531,149.22048950195312,1.0,353.69525146484375,174.88818359375,1.0,356.3577575683594,156.44642639160156,1.0,338.8238220214844,167.06216430664062,1.0,305.3232727050781,131.577880859375,1.0
1332,341.3048400878906,148.78125,1.0,353.4286193847656,173.8848419189453,1.0,356.07275390625,155.83880615234375,1.0,339.10791015625,166.65341186523438,1.0,304.8222351074219,131.26895141601562,1.0
1333,341.249267578125,149.24900817871094,1.0,353.39324951171875,174.9846649169922,1.0,356.064697265625,156.52821350097656,1.0,338.778564453125,167.04476928710938,1.0,305.21673583984375,131.80348205566406,1.0
1334,341.15155029296875,148.97714233398438,1.0,353.663330078125,174.90782165527344,1.0,356.56854248046875,156.51861572265625,1.0,338.8335266113281,166.88009643554688,1.0,304.822509765625,131.28744506835938,1.0
1335,341.5577087402344,149.53173828125,1.0,353.4661560058594,174.99383544921875,1.0,356.2914123535156,156.5628662109375,1.0,339.17791748046875,166.903564453125,1.0,303.96868896484375,131.1167755126953,1.0
1336,341.32464599609375,149.12252807617188,1.0,353.5458068847656,174.7193145751953,1.0,356.2193603515625,156.0548095703125,1.0,339.7132263183594,167.0484161376953,1.0,304.4510498046875,131.6866455078125,1.0
1337,341.74993896484375,148.74099731445312,1.0,353.6549377441406,174.36802673339844,1.0,356.2980041503906,155.96913146972656,1.0,338.9205017089844,166.58615112304688,1.0,303.7079162597656,132.91128540039062,1.0
1338,341.6363525390625,149.42315673828125,1.0,353.577392578125,174.70462036132812,1.0,356.0975036621094,156.45919799804688,1.0,339.33660888671875,167.00469970703125,1.0,305.15997314453125,131.75047302246094,1.0
1339,341.269287109375,149.5634765625,1.0,353.38671875,174.8035430908203,1.0,355.92657470703125,156.42465209960938,1.0,338.93096923828125,166.73280334472656,1.0,305.0584716796875,131.33790588378906,1.0
1340,341.62359619140625,149.59378051757812,1.0,353.0209045410156,174.3943634033203,1.0,355.6640930175781,156.55117797851562,1.0,338.9237060546875,166.70819091796875,1.0,305.4768981933594,131.68971252441406,1.0
1341,341.207763671875,149.93919372558594,1.0,353.17724609375,174.8055419921875,1.0,355.6253356933594,156.65757751464844,1.0,338.7375793457031,166.84463500976562,1.0,305.3158264160156,131.41140747070312,1.0
1342,341.1039733886719,149.530029296875,1.0,353.35064697265625,174.89344787597656,1.0,355.9783630371094,156.7137451171875,1.0,338.6376647949219,167.28268432617188,1.0,304.54864501953125,132.19825744628906,1.0
1343,341.28192138671875,149.97024536132812,1.0,353.0479431152344,174.6724395751953,1.0,355.7449645996094,156.74038696289062,1.0,338.5939636230469,166.65811157226562,1.0,302.9747619628906,132.6706085205078,1.0
1344,341.4222412109375,149.73745727539062,1.0,353.28497314453125,175.18063354492188,1.0,355.75433349609375,156.83084106445312,1.0,338.8507995605469,167.03652954101562,1.0,304.3987121582031,132.70602416992188,1.0
1345,341.0559387207031,149.63824462890625,1.0,352.3710632324219,174.53134155273438,1.0,355.1199951171875,156.72100830078125,1.0,338.5945129394531,166.56236267089844,1.0,304.4857482910156,133.02821350097656,1.0
1346,341.7660217285156,149.91592407226562,1.0,352.60882568359375,175.45867919921875,1.0,355.48443603515625,157.10235595703125,1.0,338.98309326171875,167.1395721435547,1.0,304.1871643066406,133.1472625732422,1.0
